,0
29687,4
29688,4
29689,3
29690,4
29691,4
29692,5
29693,4
29694,5
29695,5
29696,1
29697,5
29698,5
29699,1
29700,1
29701,1
29702,4
29703,4
29704,5
29705,4
29706,1
29707,5
29708,1
29709,5
29710,3
29711,5
29712,1
29713,4
29714,3
29715,1
29716,1
29717,4
29718,5
29719,1
29720,5
29721,1
29722,5
29723,4
29724,6
29725,4
29726,1
29727,4
29728,5
29729,5
29730,5
29731,4
29732,1
29733,5
29734,5
29735,5
29736,2
29737,5
29738,1
29739,4
29740,4
29741,1
29742,1
29743,1
29744,5
29745,5
29746,5
29747,3
29748,1
29749,5
29750,5
29751,4
29752,1
29753,1
29754,4
29755,5
29756,5
29757,3
29758,5
29759,5
29760,4
29761,4
29762,1
29763,4
29764,4
29765,1
29766,5
29767,2
29768,5
29769,4
29770,2
29771,4
29772,3
29773,5
29774,4
29775,5
29776,5
29777,3
29778,1
29779,4
29780,5
29781,3
29782,5
29783,1
29784,5
29785,4
29786,2
29787,4
29788,1
29789,5
29790,3
29791,5
29792,1
29793,1
29794,3
29795,3
29796,4
29797,1
29798,1
29799,6
29800,5
29801,4
29802,2
29803,5
29804,1
29805,1
29806,5
29807,1
29808,2
29809,2
29810,1
29811,1
29812,6
29813,4
29814,1
29815,4
29816,1
29817,5
29818,4
29819,4
29820,5
29821,5
29822,5
29823,1
29824,6
29825,1
29826,5
29827,2
29828,2
29829,1
29830,5
29831,5
29832,2
29833,1
29834,1
29835,1
29836,5
29837,1
29838,1
29839,1
29840,0
29841,5
29842,4
29843,2
29844,5
29845,1
29846,4
29847,5
29848,5
29849,5
29850,4
29851,2
29852,2
29853,6
29854,0
29855,2
29856,1
29857,4
29858,5
29859,1
29860,5
29861,3
29862,2
29863,6
29864,1
29865,5
29866,1
29867,4
29868,2
29869,3
29870,5
29871,5
29872,0
29873,5
29874,4
29875,1
29876,1
29877,1
29878,2
29879,1
29880,1
29881,2
29882,1
29883,2
29884,0
29885,4
29886,2
29887,6
29888,5
29889,2
29890,4
29891,3
29892,3
29893,4
29894,5
29895,2
29896,1
29897,2
29898,0
29899,2
29900,3
29901,4
29902,2
29903,4
29904,1
29905,5
29906,2
29907,4
29908,5
29909,2
29910,1
29911,5
29912,1
29913,1
29914,5
29915,6
29916,0
29917,0
29918,2
29919,4
29920,1
29921,0
29922,4
29923,5
29924,5
29925,2
29926,4
29927,4
29928,4
29929,6
29930,2
29931,4
29932,1
29933,0
29934,2
29935,2
29936,6
29937,4
29938,4
29939,4
29940,0
29941,1
29942,1
29943,2
29944,4
29945,1
29946,1
29947,5
29948,3
29949,5
29950,4
29951,2
29952,5
29953,1
29954,2
29955,5
29956,5
29957,4
29958,1
29959,4
29960,0
29961,5
29962,1
29963,1
29964,4
29965,4
29966,1
29967,5
29968,2
29969,1
29970,4
29971,1
29972,4
29973,3
29974,5
29975,4
29976,4
29977,1
29978,4
29979,5
29980,1
29981,5
29982,1
29983,5
29984,4
29985,5
29986,5
29987,1
29988,5
29989,1
29990,4
29991,5
29992,4
29993,2
29994,1
29995,2
29996,3
29997,3
29998,5
29999,4
30000,5
30001,5
30002,1
30003,6
30004,0
30005,0
30006,6
30007,5
30008,6
30009,4
30010,5
30011,6
30012,6
30013,5
30014,5
30015,4
30016,5
30017,5
30018,4
30019,0
30020,0
30021,6
30022,0
30023,4
30024,4
30025,6
30026,5
30027,5
30028,6
30029,6
30030,6
30031,5
30032,6
30033,4
30034,6
30035,6
30036,6
30037,0
30038,5
30039,0
30040,4
30041,4
30042,4
30043,5
30044,5
30045,6
30046,4
30047,1
30048,6
30049,5
30050,5
30051,0
30052,4
30053,1
30054,5
30055,0
30056,1
30057,0
30058,4
30059,4
30060,2
30061,1
30062,4
30063,4
30064,6
30065,0
30066,5
30067,1
30068,5
30069,0
30070,4
30071,4
30072,4
30073,4
30074,5
30075,4
30076,5
30077,4
30078,2
30079,5
30080,4
30081,4
30082,5
30083,4
30084,3
30085,4
30086,1
30087,2
30088,4
30089,1
30090,4
30091,4
30092,4
30093,1
30094,2
30095,4
30096,4
30097,4
30098,4
30099,2
30100,5
30101,5
30102,4
30103,1
30104,3
30105,1
30106,1
30107,5
30108,5
30109,4
30110,1
30111,5
30112,1
30113,3
30114,1
30115,3
30116,4
30117,5
30118,1
30119,1
30120,1
30121,5
30122,1
30123,3
30124,5
30125,4
30126,5
30127,4
30128,1
30129,1
30130,4
30131,5
30132,4
30133,4
30134,1
30135,4
30136,5
30137,2
30138,5
30139,5
30140,5
30141,6
30142,1
30143,5
30144,0
30145,5
30146,1
30147,5
30148,5
30149,1
30150,5
30151,3
30152,1
30153,3
30154,1
30155,4
30156,1
30157,5
30158,4
30159,4
30160,1
30161,5
30162,1
30163,0
30164,4
30165,4
30166,4
30167,5
30168,1
30169,5
30170,4
30171,4
30172,1
30173,5
30174,4
30175,1
30176,3
30177,4
30178,4
30179,1
30180,4
30181,4
30182,1
30183,4
30184,5
30185,3
30186,3
30187,4
30188,4
30189,4
30190,4
30191,4
30192,5
30193,5
30194,6
30195,5
30196,5
30197,3
30198,6
30199,5
30200,1
30201,6
30202,3
30203,1
30204,5
30205,4
30206,5
30207,0
30208,1
30209,4
30210,0
30211,5
30212,4
30213,4
30214,0
30215,5
30216,5
30217,1
30218,0
30219,4
30220,6
30221,4
30222,5
30223,6
30224,0
30225,0
30226,5
30227,5
30228,1
30229,6
30230,1
30231,4
30232,4
30233,1
30234,4
30235,0
30236,0
30237,5
30238,0
30239,4
30240,1
30241,5
30242,0
30243,4
30244,0
30245,4
30246,4
30247,6
30248,4
30249,4
30250,5
30251,5
30252,4
30253,4
30254,4
30255,4
30256,1
30257,6
30258,4
30259,6
30260,3
30261,0
30262,5
30263,4
30264,5
30265,1
30266,1
30267,0
30268,1
30269,6
30270,5
30271,4
30272,4
30273,5
30274,0
30275,4
30276,4
30277,5
30278,1
30279,0
30280,1
30281,0
30282,0
30283,5
30284,5
30285,4
30286,4
30287,4
30288,4
30289,5
30290,4
30291,1
30292,5
30293,5
30294,5
30295,5
30296,5
30297,5
30298,5
30299,4
30300,4
30301,6
30302,3
30303,6
30304,3
30305,3
30306,5
30307,4
30308,5
30309,5
30310,1
30311,5
30312,3
30313,5
30314,5
30315,1
30316,5
30317,3
30318,5
30319,3
30320,4
30321,1
30322,4
30323,5
30324,5
30325,0
30326,4
30327,5
30328,0
30329,5
30330,4
30331,0
30332,3
30333,4
30334,3
30335,4
30336,3
30337,4
30338,5
30339,4
30340,6
30341,3
30342,3
30343,3
30344,1
30345,4
30346,3
30347,3
30348,6
30349,5
30350,3
30351,5
30352,3
30353,3
30354,3
30355,1
30356,5
30357,6
30358,3
30359,5
30360,3
30361,3
30362,4
30363,5
30364,5
30365,3
30366,4
30367,5
30368,6
30369,6
30370,3
30371,5
30372,4
30373,5
30374,4
30375,3
30376,6
30377,5
30378,4
30379,3
30380,4
30381,5
30382,3
30383,6
30384,3
30385,5
30386,5
30387,4
30388,0
30389,6
30390,4
30391,5
30392,3
30393,1
30394,4
30395,4
30396,1
30397,1
30398,1
30399,4
30400,5
30401,5
30402,1
30403,4
30404,1
30405,0
30406,5
30407,5
30408,5
30409,4
30410,5
30411,5
30412,4
30413,5
30414,5
30415,5
30416,3
30417,4
30418,4
30419,4
30420,3
30421,4
30422,5
30423,5
30424,3
30425,0
30426,4
30427,5
30428,4
30429,5
30430,4
30431,5
30432,5
30433,4
30434,1
30435,5
30436,4
30437,5
30438,1
30439,4
30440,4
30441,4
30442,5
30443,6
30444,5
30445,6
30446,6
30447,4
30448,1
30449,4
30450,0
30451,5
30452,4
30453,4
30454,4
30455,1
30456,4
30457,5
30458,0
30459,5
30460,4
30461,5
30462,5
30463,4
30464,5
30465,4
30466,4
30467,4
30468,5
30469,0
30470,4
30471,1
30472,5
30473,6
30474,4
30475,3
30476,4
30477,5
30478,4
30479,1
30480,1
30481,1
30482,4
30483,4
30484,0
30485,4
30486,4
30487,1
30488,4
30489,3
30490,3
30491,4
30492,4
30493,4
30494,4
30495,6
30496,1
30497,4
30498,6
30499,5
30500,5
30501,5
30502,1
30503,4
30504,0
30505,4
30506,4
30507,4
30508,5
30509,5
30510,5
30511,4
30512,4
30513,3
30514,5
30515,0
30516,6
30517,4
30518,0
30519,3
30520,5
30521,1
30522,4
30523,5
30524,1
30525,6
30526,0
30527,1
30528,4
30529,5
30530,1
30531,1
30532,6
30533,4
30534,1
30535,4
30536,4
30537,1
30538,1
30539,4
30540,4
30541,4
30542,5
30543,4
30544,1
30545,1
30546,1
30547,1
30548,5
30549,5
30550,1
30551,1
30552,1
30553,5
30554,5
30555,1
30556,1
30557,4
30558,1
30559,1
30560,1
30561,1
30562,5
30563,5
30564,1
30565,3
30566,5
30567,5
30568,1
30569,1
30570,1
30571,1
30572,4
30573,1
30574,1
30575,1
30576,1
30577,4
30578,1
30579,1
30580,1
30581,1
30582,5
30583,3
30584,1
30585,1
30586,3
30587,1
30588,1
30589,1
30590,5
30591,5
30592,1
30593,1
30594,1
30595,5
30596,1
30597,1
30598,3
30599,4
30600,5
30601,5
30602,0
30603,6
30604,4
30605,4
30606,1
30607,1
30608,1
30609,1
30610,1
30611,1
30612,1
30613,4
30614,5
30615,1
30616,1
30617,1
30618,1
30619,4
30620,1
30621,1
30622,4
30623,4
30624,4
30625,1
30626,4
30627,4
30628,1
30629,4
30630,5
30631,5
30632,4
30633,4
30634,5
30635,4
30636,5
30637,5
30638,4
30639,0
30640,1
30641,1
30642,4
30643,4
30644,5
30645,5
30646,5
30647,4
30648,0
30649,3
30650,4
30651,5
30652,0
30653,1
30654,5
30655,5
30656,5
30657,3
30658,4
30659,5
30660,4
30661,5
30662,4
30663,4
30664,4
30665,1
30666,4
30667,5
30668,4
30669,4
30670,5
30671,4
30672,4
30673,5
30674,4
30675,4
30676,1
30677,5
30678,3
30679,6
30680,5
30681,5
30682,1
30683,4
30684,4
30685,1
30686,1
30687,1
30688,5
30689,4
30690,6
30691,4
30692,5
30693,5
30694,4
30695,4
30696,4
30697,0
30698,1
30699,5
30700,4
30701,5
30702,1
30703,4
30704,3
30705,1
30706,5
30707,3
30708,1
30709,4
30710,4
30711,2
30712,1
30713,1
30714,1
30715,5
30716,2
30717,4
30718,1
30719,1
30720,1
30721,1
30722,1
30723,2
30724,4
30725,1
30726,5
30727,1
30728,1
30729,1
30730,1
30731,1
30732,1
30733,5
30734,1
30735,1
30736,4
30737,5
30738,5
30739,5
30740,1
30741,1
30742,1
30743,4
30744,1
30745,1
30746,1
30747,1
30748,1
30749,4
30750,3
30751,1
30752,1
30753,1
30754,1
30755,4
30756,1
30757,1
30758,4
30759,4
30760,5
30761,4
30762,1
30763,4
30764,1
30765,5
30766,5
30767,1
30768,1
30769,4
30770,4
30771,5
30772,5
30773,3
30774,1
30775,5
30776,5
30777,4
30778,1
30779,1
30780,4
30781,1
30782,1
30783,1
30784,4
30785,1
30786,5
30787,1
30788,1
30789,5
30790,1
30791,1
30792,1
30793,1
30794,1
30795,1
30796,1
30797,1
30798,1
30799,1
30800,3
30801,0
30802,1
30803,1
30804,4
30805,6
30806,4
30807,5
30808,2
30809,5
30810,2
30811,5
30812,2
30813,4
30814,6
30815,2
30816,4
30817,1
30818,2
30819,4
30820,2
30821,4
30822,1
30823,1
30824,4
30825,2
30826,4
30827,0
30828,4
30829,4
30830,4
30831,2
30832,2
30833,4
30834,4
30835,4
30836,2
30837,4
30838,1
30839,2
30840,5
30841,3
30842,5
30843,1
30844,6
30845,4
30846,0
30847,4
30848,5
30849,1
30850,4
30851,4
30852,1
30853,1
30854,4
30855,1
30856,5
30857,1
30858,1
30859,4
30860,0
30861,1
30862,5
30863,4
30864,1
30865,1
30866,1
30867,1
30868,1
30869,5
30870,1
30871,5
30872,1
30873,4
30874,4
30875,5
30876,4
30877,5
30878,3
30879,5
30880,1
30881,1
30882,1
30883,1
30884,1
30885,1
30886,1
30887,2
30888,1
30889,1
30890,1
30891,1
30892,3
30893,5
30894,3
30895,1
30896,5
30897,6
30898,1
30899,1
30900,1
30901,1
30902,1
30903,1
30904,1
30905,1
30906,3
30907,1
30908,3
30909,1
30910,1
30911,5
30912,1
30913,5
30914,1
30915,4
30916,1
30917,1
30918,3
30919,1
30920,5
30921,5
30922,1
30923,1
30924,5
30925,5
30926,5
30927,5
30928,1
30929,4
30930,4
30931,4
30932,2
30933,3
30934,1
30935,5
30936,5
30937,4
30938,1
30939,5
30940,5
30941,3
30942,4
30943,1
30944,1
30945,3
30946,1
30947,1
30948,3
30949,3
30950,1
30951,5
30952,5
30953,6
30954,0
30955,5
30956,6
30957,3
30958,1
30959,1
30960,1
30961,2
30962,2
30963,1
30964,5
30965,1
30966,1
30967,1
30968,3
30969,1
30970,0
30971,5
30972,5
30973,0
30974,3
30975,5
30976,4
30977,0
30978,4
30979,5
30980,1
30981,4
30982,5
30983,4
30984,1
30985,5
30986,6
30987,6
30988,4
30989,6
30990,1
30991,5
30992,4
30993,5
30994,6
30995,5
30996,1
30997,1
30998,4
30999,4
31000,5
31001,1
31002,3
31003,1
31004,4
31005,5
31006,3
31007,0
31008,1
31009,5
31010,4
31011,5
31012,4
31013,1
31014,1
31015,4
31016,4
31017,4
31018,4
31019,4
31020,0
31021,5
31022,5
31023,5
31024,3
31025,4
31026,6
31027,3
31028,2
31029,1
31030,5
31031,2
31032,2
31033,1
31034,4
31035,2
31036,2
31037,6
31038,1
31039,2
31040,1
31041,2
31042,2
31043,2
31044,1
31045,4
31046,2
31047,2
31048,5
31049,2
31050,3
31051,2
31052,2
31053,4
31054,2
31055,2
31056,2
31057,2
31058,1
31059,1
31060,5
31061,2
31062,2
31063,5
31064,2
31065,4
31066,1
31067,2
31068,2
31069,2
31070,2
31071,4
31072,2
31073,2
31074,2
31075,2
31076,2
31077,1
31078,1
31079,1
31080,2
31081,2
31082,4
31083,1
31084,2
31085,2
31086,2
31087,2
31088,1
31089,1
31090,2
31091,2
31092,2
31093,1
31094,3
31095,2
31096,1
31097,1
31098,2
31099,4
31100,1
31101,1
31102,4
31103,5
31104,3
31105,2
31106,3
31107,2
31108,3
31109,1
31110,3
31111,1
31112,2
31113,2
31114,5
31115,1
31116,1
31117,1
31118,1
31119,5
31120,1
31121,2
31122,2
31123,2
31124,2
31125,2
31126,2
31127,2
31128,2
31129,2
31130,2
31131,2
31132,2
31133,2
31134,4
31135,3
31136,2
31137,4
31138,2
31139,2
31140,2
31141,2
31142,2
31143,5
31144,2
31145,2
31146,3
31147,5
31148,5
31149,2
31150,2
31151,2
31152,2
31153,5
31154,1
31155,2
31156,1
31157,4
31158,2
31159,2
31160,2
31161,4
31162,4
31163,2
31164,6
31165,3
31166,2
31167,4
31168,2
31169,2
31170,5
31171,2
31172,3
31173,3
31174,2
31175,2
31176,3
31177,2
31178,2
31179,2
31180,5
31181,2
31182,2
31183,2
31184,2
31185,2
31186,3
31187,2
31188,2
31189,2
31190,2
31191,2
31192,4
31193,1
31194,5
31195,2
31196,2
31197,2
31198,5
31199,2
31200,5
31201,2
31202,3
31203,2
31204,5
31205,2
31206,1
31207,2
31208,2
31209,2
31210,2
31211,2
31212,2
31213,2
31214,2
31215,2
31216,2
31217,2
31218,5
31219,1
31220,2
31221,1
31222,2
31223,1
31224,5
31225,5
31226,2
31227,0
31228,0
31229,2
31230,2
31231,4
31232,1
31233,5
31234,2
31235,1
31236,2
31237,2
31238,2
31239,2
31240,2
31241,5
31242,2
31243,2
31244,2
31245,4
31246,3
31247,5
31248,1
31249,5
31250,3
31251,1
31252,1
31253,1
31254,2
31255,1
31256,2
31257,5
31258,2
31259,5
31260,2
31261,5
31262,2
31263,2
31264,3
31265,2
31266,5
31267,5
31268,5
31269,1
31270,2
31271,2
31272,2
31273,2
31274,2
31275,2
31276,2
31277,2
31278,2
31279,3
31280,5
31281,1
31282,4
31283,5
31284,2
31285,2
31286,1
31287,1
31288,5
31289,2
31290,2
31291,2
31292,3
31293,1
31294,1
31295,1
31296,2
31297,2
31298,2
31299,2
31300,4
31301,2
31302,2
31303,1
31304,1
31305,2
31306,2
31307,2
31308,2
31309,1
31310,1
31311,2
31312,1
31313,1
31314,1
31315,2
31316,4
31317,2
31318,4
31319,4
31320,5
31321,5
31322,1
31323,1
31324,1
31325,1
31326,1
31327,5
31328,1
31329,1
31330,1
31331,1
31332,3
31333,1
31334,1
31335,1
31336,2
31337,1
31338,1
31339,5
31340,5
31341,3
31342,1
31343,5
31344,1
31345,3
31346,4
31347,1
31348,3
31349,4
31350,5
31351,4
31352,5
31353,1
31354,1
31355,1
31356,1
31357,4
31358,4
31359,4
31360,4
31361,1
31362,4
31363,4
31364,1
31365,1
31366,4
31367,1
31368,1
31369,1
31370,4
31371,4
31372,4
31373,4
31374,1
31375,4
31376,1
31377,1
31378,4
31379,1
31380,1
31381,4
31382,0
31383,4
31384,4
31385,5
31386,3
31387,1
31388,1
31389,5
31390,4
31391,4
31392,3
31393,4
31394,1
31395,1
31396,1
31397,0
31398,1
31399,1
31400,1
31401,1
31402,5
31403,5
31404,5
31405,1
31406,5
31407,0
31408,4
31409,1
31410,1
31411,1
31412,4
31413,4
31414,1
31415,4
31416,1
31417,3
31418,1
31419,2
31420,4
31421,1
31422,2
31423,1
31424,1
31425,3
31426,5
31427,1
31428,3
31429,2
31430,5
31431,1
31432,1
31433,6
31434,3
31435,1
31436,1
31437,1
31438,2
31439,1
31440,1
31441,1
31442,2
31443,5
31444,1
31445,1
31446,2
31447,3
31448,1
31449,3
31450,1
31451,1
31452,1
31453,3
31454,1
31455,2
31456,1
31457,1
31458,1
31459,1
31460,1
31461,2
31462,3
31463,1
31464,1
31465,1
31466,1
31467,1
31468,1
31469,1
31470,1
31471,1
31472,5
31473,1
31474,1
31475,1
31476,5
31477,1
31478,4
31479,1
31480,3
31481,5
31482,1
31483,5
31484,5
31485,1
31486,4
31487,1
31488,1
31489,5
31490,1
31491,1
31492,3
31493,2
31494,2
31495,1
31496,1
31497,3
31498,1
31499,1
31500,1
31501,1
31502,2
31503,2
31504,1
31505,5
31506,4
31507,5
31508,3
31509,1
31510,5
31511,3
31512,1
31513,1
31514,0
31515,1
31516,1
31517,3
31518,2
31519,1
31520,1
31521,1
31522,1
31523,3
31524,2
31525,1
31526,1
31527,6
31528,1
31529,1
31530,2
31531,5
31532,2
31533,1
31534,1
31535,1
31536,2
31537,1
31538,2
31539,4
31540,1
31541,1
31542,1
31543,1
31544,2
31545,2
31546,5
31547,1
31548,4
31549,2
31550,1
31551,2
31552,2
31553,2
31554,1
31555,3
31556,1
31557,1
31558,1
31559,1
31560,2
31561,1
31562,5
31563,1
31564,1
31565,5
31566,1
31567,3
31568,1
31569,3
31570,1
31571,1
31572,1
31573,5
31574,3
31575,1
31576,1
31577,1
31578,3
31579,2
31580,5
31581,4
31582,1
31583,1
31584,1
31585,1
31586,1
31587,3
31588,2
31589,5
31590,1
31591,6
31592,3
31593,3
31594,1
31595,1
31596,1
31597,2
31598,3
31599,2
31600,5
31601,1
31602,1
31603,1
31604,1
31605,1
31606,1
31607,1
31608,1
31609,1
31610,3
31611,1
31612,2
31613,3
31614,1
31615,2
31616,5
31617,2
31618,2
31619,5
31620,2
31621,4
31622,0
31623,2
31624,4
31625,2
31626,5
31627,2
31628,6
31629,0
31630,2
31631,4
31632,6
31633,5
31634,2
31635,5
31636,2
31637,2
31638,2
31639,2
31640,2
31641,2
31642,2
31643,2
31644,2
31645,2
31646,2
31647,2
31648,4
31649,2
31650,5
31651,5
31652,2
31653,2
31654,2
31655,1
31656,5
31657,2
31658,4
31659,5
31660,5
31661,4
31662,2
31663,5
31664,0
31665,4
31666,4
31667,5
31668,2
31669,4
31670,4
31671,2
31672,4
31673,2
31674,2
31675,2
31676,6
31677,2
31678,4
31679,6
31680,2
31681,2
31682,2
31683,2
31684,5
31685,4
31686,2
31687,5
31688,4
31689,4
31690,2
31691,4
31692,2
31693,5
31694,5
31695,2
31696,2
31697,2
31698,3
31699,2
31700,2
31701,2
31702,2
31703,0
31704,5
31705,3
31706,4
31707,2
31708,4
31709,2
31710,2
31711,3
31712,4
31713,2
31714,5
31715,3
31716,4
31717,2
31718,2
31719,2
31720,2
31721,2
31722,5
31723,4
31724,1
31725,1
31726,2
31727,4
31728,2
31729,2
31730,6
31731,2
31732,4
31733,2
31734,2
31735,1
31736,2
31737,2
31738,2
31739,2
31740,2
31741,5
31742,5
31743,2
31744,2
31745,5
31746,2
31747,4
31748,3
31749,2
31750,1
31751,5
31752,2
31753,3
31754,3
31755,2
31756,4
31757,4
31758,1
31759,4
31760,5
31761,2
31762,2
31763,1
31764,5
31765,2
31766,3
31767,1
31768,5
31769,3
31770,6
31771,1
31772,2
31773,2
31774,1
31775,2
31776,1
31777,4
31778,2
31779,2
31780,2
31781,1
31782,6
31783,1
31784,6
31785,1
31786,1
31787,5
31788,2
31789,1
31790,4
31791,1
31792,1
31793,3
31794,4
31795,2
31796,1
31797,1
31798,3
31799,1
31800,5
31801,2
31802,5
31803,4
31804,5
31805,1
31806,4
31807,2
31808,1
31809,1
31810,1
31811,1
31812,1
31813,3
31814,2
31815,1
31816,1
31817,1
31818,5
31819,1
31820,2
31821,2
31822,1
31823,1
31824,2
31825,1
31826,2
31827,1
31828,2
31829,2
31830,2
31831,1
31832,1
31833,1
31834,2
31835,2
31836,1
31837,1
31838,3
31839,1
31840,1
31841,1
31842,5
31843,2
31844,3
31845,2
31846,6
31847,1
31848,2
31849,1
31850,1
31851,4
31852,1
31853,2
31854,2
31855,2
31856,1
31857,1
31858,1
31859,1
31860,5
31861,2
31862,1
31863,3
31864,1
31865,2
31866,2
31867,2
31868,5
31869,2
31870,5
31871,5
31872,2
31873,4
31874,4
31875,5
31876,3
31877,5
31878,2
31879,5
31880,2
31881,5
31882,2
31883,4
31884,5
31885,2
31886,5
31887,3
31888,5
31889,2
31890,2
31891,2
31892,2
31893,2
31894,2
31895,2
31896,1
31897,4
31898,5
31899,5
31900,4
31901,5
31902,5
31903,5
31904,5
31905,2
31906,2
31907,2
31908,3
31909,5
31910,3
31911,1
31912,3
31913,5
31914,2
31915,5
31916,4
31917,1
31918,5
31919,3
31920,2
31921,4
31922,2
31923,3
31924,1
31925,5
31926,4
31927,2
31928,4
31929,2
31930,2
31931,5
31932,3
31933,4
31934,5
31935,4
31936,2
31937,1
31938,2
31939,3
31940,4
31941,3
31942,5
31943,4
31944,6
31945,5
31946,4
31947,4
31948,5
31949,2
31950,5
31951,2
31952,5
31953,2
31954,2
31955,5
31956,3
31957,1
31958,4
31959,3
31960,4
31961,6
31962,4
31963,4
31964,2
31965,1
31966,4
31967,5
31968,5
31969,5
31970,5
31971,5
31972,0
31973,5
31974,1
31975,4
31976,2
31977,5
31978,2
31979,3
31980,5
31981,1
31982,5
31983,3
31984,1
31985,1
31986,5
31987,4
31988,4
31989,4
31990,1
31991,1
31992,4
31993,1
31994,1
31995,1
31996,1
31997,1
31998,5
31999,1
32000,5
32001,1
32002,6
32003,4
32004,1
32005,2
32006,6
32007,1
32008,1
32009,5
32010,4
32011,1
32012,1
32013,0
32014,5
32015,1
32016,5
32017,4
32018,1
32019,4
32020,5
32021,1
32022,5
32023,5
32024,1
32025,5
32026,4
32027,5
32028,1
32029,1
32030,4
32031,5
32032,1
32033,4
32034,4
32035,4
32036,5
32037,5
32038,1
32039,2
32040,6
32041,1
32042,2
32043,5
32044,0
32045,4
32046,1
32047,4
32048,1
32049,1
32050,5
32051,5
32052,2
32053,1
32054,4
32055,5
32056,2
32057,5
32058,3
32059,1
32060,2
32061,2
32062,1
32063,5
32064,3
32065,2
32066,1
32067,2
32068,4
32069,2
32070,2
32071,1
32072,5
32073,1
32074,1
32075,1
32076,5
32077,5
32078,1
32079,1
32080,5
32081,5
32082,2
32083,5
32084,1
32085,1
32086,1
32087,3
32088,1
32089,4
32090,1
32091,5
32092,3
32093,1
32094,4
32095,1
32096,6
32097,5
32098,1
32099,3
32100,1
32101,1
32102,5
32103,1
32104,2
32105,2
32106,1
32107,5
32108,3
32109,3
32110,1
32111,1
32112,5
32113,1
32114,3
32115,3
32116,4
32117,3
32118,1
32119,4
32120,1
32121,1
32122,5
32123,2
32124,1
32125,5
32126,5
32127,4
32128,3
32129,6
32130,1
32131,4
32132,2
32133,1
32134,1
32135,3
32136,4
32137,2
32138,2
32139,5
32140,1
32141,1
32142,1
32143,5
32144,1
32145,3
32146,1
32147,3
32148,1
32149,1
32150,1
32151,5
32152,3
32153,1
32154,3
32155,1
32156,3
32157,1
32158,1
32159,1
32160,1
32161,1
32162,3
32163,5
32164,5
32165,1
32166,5
32167,4
32168,1
32169,1
32170,1
32171,4
32172,2
32173,3
32174,2
32175,5
32176,1
32177,2
32178,1
32179,1
32180,1
32181,4
32182,1
32183,5
32184,5
32185,1
32186,3
32187,4
32188,1
32189,3
32190,1
32191,3
32192,4
32193,1
32194,4
32195,3
32196,1
32197,1
32198,1
32199,2
32200,1
32201,5
32202,5
32203,5
32204,5
32205,0
32206,1
32207,4
32208,4
32209,5
32210,1
32211,5
32212,2
32213,5
32214,3
32215,4
32216,1
32217,5
32218,1
32219,3
32220,5
32221,6
32222,4
32223,2
32224,5
32225,1
32226,3
32227,2
32228,1
32229,3
32230,5
32231,4
32232,1
32233,5
32234,1
32235,1
32236,1
32237,1
32238,1
32239,1
32240,4
32241,1
32242,4
32243,1
32244,1
32245,3
32246,3
32247,1
32248,1
32249,1
32250,1
32251,5
32252,5
32253,3
32254,6
32255,1
32256,1
32257,3
32258,1
32259,1
32260,4
32261,1
32262,1
32263,1
32264,4
32265,1
32266,4
32267,1
32268,1
32269,5
32270,4
32271,1
32272,1
32273,5
32274,1
32275,1
32276,1
32277,1
32278,3
32279,1
32280,1
32281,1
32282,1
32283,1
32284,1
32285,1
32286,1
32287,3
32288,1
32289,1
32290,1
32291,3
32292,1
32293,5
32294,3
32295,1
32296,1
32297,1
32298,1
32299,1
32300,1
32301,1
32302,1
32303,1
32304,1
32305,1
32306,1
32307,1
32308,1
32309,1
32310,1
32311,1
32312,3
32313,1
32314,1
32315,1
32316,4
32317,1
32318,3
32319,1
32320,1
32321,3
32322,1
32323,1
32324,1
32325,5
32326,2
32327,2
32328,1
32329,4
32330,2
32331,5
32332,4
32333,4
32334,2
32335,2
32336,2
32337,2
32338,3
32339,2
32340,2
32341,2
32342,2
32343,3
32344,2
32345,1
32346,5
32347,2
32348,4
32349,3
32350,2
32351,4
32352,2
32353,2
32354,4
32355,2
32356,1
32357,2
32358,3
32359,4
32360,5
32361,2
32362,1
32363,2
32364,2
32365,1
32366,2
32367,4
32368,2
32369,2
32370,2
32371,2
32372,3
32373,2
32374,1
32375,2
32376,2
32377,1
32378,2
32379,4
32380,5
32381,5
32382,4
32383,1
32384,2
32385,4
32386,2
32387,1
32388,4
32389,2
32390,6
32391,2
32392,1
32393,2
32394,3
32395,2
32396,2
32397,1
32398,1
32399,2
32400,3
32401,1
32402,1
32403,2
32404,5
32405,2
32406,2
32407,2
32408,2
32409,4
32410,4
32411,3
32412,3
32413,5
32414,4
32415,5
32416,3
32417,6
32418,5
32419,5
32420,1
32421,4
32422,5
32423,4
32424,5
32425,5
32426,2
32427,5
32428,1
32429,5
32430,3
32431,5
32432,4
32433,1
32434,2
32435,1
32436,1
32437,5
32438,4
32439,4
32440,4
32441,4
32442,5
32443,1
32444,1
32445,3
32446,1
32447,5
32448,1
32449,5
32450,4
32451,1
32452,4
32453,5
32454,4
32455,1
32456,5
32457,2
32458,3
32459,4
32460,3
32461,5
32462,6
32463,1
32464,2
32465,5
32466,5
32467,4
32468,5
32469,4
32470,4
32471,4
32472,3
32473,1
32474,4
32475,1
32476,4
32477,5
32478,4
32479,4
32480,5
32481,5
32482,5
32483,3
32484,2
32485,4
